rf,ef,ab,gb
0.175000,0.180000,0.498672,0.597167
0.000000,0.000000,0.493613,0.008238
0.015000,0.000000,0.494976,0.015309
0.010000,0.000000,0.493974,0.010423
0.015000,0.030000,0.495148,0.021330
0.005000,0.000000,0.493896,0.008878
0.005000,0.000000,0.493866,0.008070
0.005000,0.065000,0.494153,0.009115
0.000000,0.000000,0.493129,0.006440
0.000000,0.000000,0.496901,0.058694
0.180000,0.165000,0.496913,0.089741
0.130000,0.075000,0.496379,0.071819
0.000000,0.000000,0.493636,0.008701
0.005000,0.035000,0.493914,0.010492
0.050000,0.040000,0.494830,0.014376
0.015000,0.005000,0.496442,0.055601
0.045000,0.005000,0.494266,0.011701
0.005000,0.005000,0.494552,0.015739
0.055000,0.085000,0.496140,0.035907
0.005000,0.010000,0.495337,0.018778
0.030000,0.010000,0.495457,0.028106
0.000000,0.000000,0.493220,0.007078
0.025000,0.040000,0.494991,0.018178
0.020000,0.045000,0.496694,0.066566
0.255000,0.280000,0.498180,0.228546
0.010000,0.010000,0.495069,0.015050
0.010000,0.015000,0.494743,0.014545
0.005000,0.000000,0.494536,0.012260
0.200000,0.270000,0.497651,0.151181
0.125000,0.210000,0.496974,0.073930
0.015000,0.015000,0.496629,0.051866
0.090000,0.080000,0.496409,0.033554
0.060000,0.040000,0.496790,0.067777
0.085000,0.095000,0.495633,0.073610
0.000000,0.000000,0.494394,0.011135
0.015000,0.000000,0.493885,0.009774
0.010000,0.040000,0.495204,0.025092
0.050000,0.025000,0.495512,0.019331
0.025000,0.000000,0.494373,0.011358
0.000000,0.000000,0.494196,0.011451
0.005000,0.000000,0.494570,0.013130
0.010000,0.055000,0.493819,0.009780
0.025000,0.020000,0.493963,0.011493
0.165000,0.230000,0.496729,0.081986
0.120000,0.115000,0.497073,0.098161
0.050000,0.010000,0.496343,0.040991
0.045000,0.045000,0.497215,0.066033
0.015000,0.000000,0.495929,0.031742
0.080000,0.010000,0.498174,0.208334
0.030000,0.025000,0.496008,0.034166
0.120000,0.045000,0.497187,0.094786
0.080000,0.115000,0.496698,0.089778
0.000000,0.000000,0.494453,0.013667
0.000000,0.000000,0.493079,0.006544
0.045000,0.000000,0.496613,0.063851
0.095000,0.025000,0.497997,0.224724
0.000000,0.060000,0.494880,0.013305
0.000000,0.000000,0.493688,0.007273
0.000000,0.000000,0.495552,0.015689
0.000000,0.000000,0.494514,0.010045
0.350000,0.215000,0.497316,0.159359
0.160000,0.055000,0.495201,0.066318
0.000000,0.000000,0.495022,0.014568
0.040000,0.015000,0.493422,0.007952
0.045000,0.000000,0.494898,0.017557
0.210000,0.305000,0.498955,0.269559
0.015000,0.000000,0.494303,0.012046
0.005000,0.005000,0.495925,0.036472
0.005000,0.010000,0.494142,0.011522
0.030000,0.020000,0.495475,0.024866
0.060000,0.090000,0.497085,0.098259
0.040000,0.005000,0.495869,0.015276
0.390000,0.380000,0.498155,0.345666
0.065000,0.230000,0.496328,0.044126
0.025000,0.000000,0.493813,0.007409
0.015000,0.010000,0.494760,0.015723
0.220000,0.210000,0.497027,0.120531
0.030000,0.050000,0.496387,0.043057
0.055000,0.010000,0.495710,0.027540
0.190000,0.050000,0.497125,0.128855
0.050000,0.010000,0.496092,0.038256
0.000000,0.000000,0.493568,0.009051
0.275000,0.425000,0.499289,0.301504
0.000000,0.000000,0.493873,0.008857
0.000000,0.000000,0.493782,0.009293
0.005000,0.000000,0.493200,0.007316
0.005000,0.000000,0.493957,0.010597
0.000000,0.000000,0.493833,0.007886
0.015000,0.015000,0.496125,0.043009
0.015000,0.010000,0.494853,0.012990
0.000000,0.015000,0.493438,0.006651
0.005000,0.020000,0.493577,0.008395
0.060000,0.020000,0.496859,0.085678
0.055000,0.140000,0.496470,0.057576
0.010000,0.065000,0.495956,0.049895
0.075000,0.020000,0.495839,0.031761
0.295000,0.205000,0.498359,0.276519
0.020000,0.045000,0.496301,0.051434
0.000000,0.000000,0.493634,0.007955
0.000000,0.000000,0.494191,0.011723
0.005000,0.000000,0.493975,0.008718
0.000000,0.015000,0.495471,0.028323
0.000000,0.000000,0.493413,0.007811
0.000000,0.005000,0.493162,0.005933
0.000000,0.000000,0.494511,0.010650
0.030000,0.060000,0.494417,0.013569
0.185000,0.205000,0.495028,0.021429
0.190000,0.220000,0.497421,0.128794
0.190000,0.260000,0.498047,0.202715
0.010000,0.015000,0.495102,0.018416
0.010000,0.005000,0.495713,0.041830
0.000000,0.000000,0.494262,0.012338
0.085000,0.070000,0.496528,0.049593
0.000000,0.000000,0.493909,0.007398
0.000000,0.000000,0.492967,0.005941
0.565000,0.525000,0.502126,0.799889
0.170000,0.220000,0.495266,0.064079
0.360000,0.225000,0.497817,0.174843
0.550000,0.410000,0.500605,0.661884
0.015000,0.000000,0.494799,0.013027
0.125000,0.125000,0.496448,0.050744
0.185000,0.080000,0.496208,0.038105
0.005000,0.000000,0.493146,0.006647
0.180000,0.100000,0.497930,0.198946
0.000000,0.000000,0.494064,0.010318
0.060000,0.025000,0.494868,0.016247
0.015000,0.005000,0.495092,0.024758
0.045000,0.050000,0.496009,0.047232
0.155000,0.150000,0.497911,0.202450
0.080000,0.050000,0.496606,0.050936
0.005000,0.005000,0.494707,0.013393
0.030000,0.015000,0.495683,0.037562
0.185000,0.115000,0.498627,0.302830
0.030000,0.015000,0.495667,0.038390
0.075000,0.060000,0.496530,0.048711
0.010000,0.000000,0.494409,0.011998
0.185000,0.245000,0.498751,0.285766
0.010000,0.015000,0.494956,0.020073
0.000000,0.000000,0.494443,0.011761
0.005000,0.010000,0.495255,0.022776
0.000000,0.000000,0.493374,0.007098
0.710000,0.460000,0.500587,0.665636
0.195000,0.215000,0.497556,0.163026
0.000000,0.000000,0.493799,0.010488
0.000000,0.000000,0.494388,0.012855
0.070000,0.085000,0.495228,0.026792
0.300714,0.186667,0.499381,0.355161
0.005000,0.025000,0.495162,0.027748
0.085000,0.070000,0.496913,0.080381
0.195000,0.140000,0.497383,0.090469
0.015000,0.005000,0.494755,0.014184
0.005000,0.010000,0.495656,0.018469
0.275000,0.155000,0.497338,0.103837
0.005000,0.005000,0.494066,0.011076
0.000000,0.000000,0.494641,0.012130
0.615000,0.660000,0.502763,0.591424
0.090000,0.100000,0.497485,0.101173
0.050000,0.000000,0.495450,0.026478
0.000000,0.000000,0.493824,0.008093
0.010000,0.035000,0.494822,0.019409
0.010000,0.000000,0.493727,0.009322
0.025000,0.000000,0.494650,0.010604
0.060000,0.015000,0.496313,0.044385
0.000000,0.000000,0.493766,0.008735
0.000000,0.005000,0.494076,0.009600
0.010000,0.000000,0.494604,0.015838
0.000000,0.020000,0.494238,0.010376
0.020000,0.015000,0.495642,0.044184
0.050000,0.010000,0.497209,0.097516
0.015000,0.035000,0.496482,0.062740
0.015000,0.000000,0.495120,0.016949
0.030000,0.005000,0.495835,0.030928
0.000000,0.005000,0.493862,0.009231
0.610000,0.535000,0.498996,0.383629
0.005000,0.010000,0.494712,0.016144
0.005000,0.005000,0.494253,0.011567
0.255000,0.320000,0.497131,0.098423
0.050000,0.270000,0.496389,0.065540
0.000000,0.000000,0.494530,0.011993
0.085000,0.085000,0.496466,0.038528
0.065000,0.015000,0.496304,0.057551
0.035000,0.005000,0.495008,0.014238
0.020000,0.000000,0.494622,0.013727
0.085000,0.020000,0.496340,0.066462
0.255000,0.370000,0.497461,0.123627
0.030000,0.070000,0.494614,0.014459
0.080000,0.090000,0.496566,0.065364
0.010000,0.030000,0.496090,0.054509
0.040000,0.005000,0.496443,0.055499
0.240000,0.075000,0.498266,0.215040
0.035000,0.030000,0.496199,0.046079
0.285000,0.175000,0.498592,0.237573
0.580000,0.610000,0.498819,0.636844
0.060000,0.210000,0.496532,0.062795
0.005000,0.020000,0.493762,0.010071
0.330000,0.470000,0.501096,0.619800
0.400000,0.185000,0.500982,0.605984
0.015000,0.000000,0.494687,0.016408
0.010000,0.005000,0.494700,0.013523
0.130000,0.100000,0.496731,0.054485
0.015000,0.000000,0.493126,0.005778
0.030000,0.010000,0.496050,0.053731
0.025000,0.005000,0.495398,0.025465
0.000000,0.000000,0.494800,0.015743
0.020000,0.095000,0.497069,0.115991
0.105000,0.225000,0.496483,0.048260
0.005000,0.005000,0.493377,0.007198
0.010000,0.020000,0.495443,0.020624
0.130000,0.125000,0.498441,0.171667
0.065000,0.060000,0.496672,0.051105
0.085000,0.215000,0.496727,0.121477
0.005000,0.000000,0.493678,0.007629
0.000000,0.005000,0.493729,0.007879
0.000000,0.005000,0.493533,0.008572
0.000000,0.000000,0.494760,0.016893
0.000000,0.005000,0.493662,0.008452
0.000000,0.005000,0.493549,0.007047
0.020000,0.015000,0.495293,0.026500
0.005000,0.000000,0.493447,0.006953
0.010000,0.025000,0.494651,0.014942
0.000000,0.000000,0.493059,0.006293
0.010000,0.000000,0.495923,0.022643
0.015000,0.000000,0.495014,0.014351
0.000000,0.005000,0.494023,0.009894
0.005000,0.005000,0.494651,0.012789
0.060000,0.065000,0.495542,0.037950
0.005000,0.000000,0.495084,0.022833
0.005000,0.060000,0.494563,0.012022
0.010000,0.005000,0.494850,0.011343
0.000000,0.020000,0.493251,0.006730
0.005000,0.010000,0.495086,0.022694
0.030000,0.000000,0.494595,0.013242
0.050000,0.090000,0.496073,0.045269
0.000000,0.005000,0.493454,0.009013
0.000000,0.000000,0.493571,0.007997
0.000000,0.000000,0.493575,0.007098
0.005000,0.015000,0.493652,0.007337
0.390000,0.290000,0.497706,0.212059
0.110000,0.060000,0.497397,0.099255
0.110000,0.035000,0.495915,0.040067
0.020000,0.010000,0.493958,0.011721
0.095000,0.075000,0.497692,0.163719
0.010000,0.025000,0.494467,0.012158
0.285000,0.185000,0.497621,0.164491
0.000000,0.000000,0.494561,0.013066
0.010000,0.000000,0.494697,0.015771
0.015000,0.000000,0.494553,0.014489
0.025000,0.005000,0.495034,0.014541
0.000000,0.000000,0.493843,0.007355
0.095000,0.045000,0.497815,0.137488
0.000000,0.000000,0.493261,0.006530
0.000000,0.000000,0.493672,0.009496
0.040000,0.090000,0.496482,0.065619
0.050000,0.080000,0.494842,0.020423
0.155000,0.155000,0.495727,0.057610
0.000000,0.010000,0.494118,0.010403
0.050000,0.030000,0.495350,0.017786
0.000000,0.000000,0.493055,0.006232
0.005000,0.005000,0.495122,0.018262
0.015000,0.005000,0.494732,0.013174
0.000000,0.000000,0.494050,0.009891
0.020000,0.025000,0.494507,0.012558
0.500000,0.410000,0.501297,0.632803
0.025000,0.055000,0.496141,0.042487
0.020000,0.000000,0.493616,0.007228
0.100000,0.100000,0.496858,0.070402
0.010000,0.000000,0.494988,0.017483
0.000000,0.005000,0.494665,0.017641
0.070000,0.025000,0.495909,0.042928
0.045000,0.075000,0.496956,0.080038
0.000000,0.000000,0.493988,0.010198
0.015000,0.020000,0.494894,0.017789
0.000000,0.000000,0.493816,0.008930
0.015000,0.000000,0.494416,0.011366
0.000000,0.005000,0.496204,0.050649
0.010000,0.000000,0.494370,0.012568
0.045000,0.020000,0.493934,0.008070
0.130000,0.155000,0.495526,0.060251
0.020000,0.045000,0.495860,0.040682
0.065000,0.070000,0.496672,0.056764
0.035000,0.015000,0.494025,0.011165
0.020000,0.020000,0.496385,0.060445
0.015000,0.030000,0.494284,0.010306
0.000000,0.000000,0.494031,0.010180
0.005000,0.005000,0.495165,0.019432
0.000000,0.000000,0.493541,0.006740
0.005000,0.025000,0.494908,0.015904
0.050000,0.015000,0.496372,0.046427
0.010000,0.025000,0.494318,0.014261
0.000000,0.000000,0.494133,0.009648
0.010000,0.000000,0.494779,0.015191
0.010000,0.030000,0.493939,0.009992
0.000000,0.000000,0.493306,0.006061
0.055000,0.040000,0.496615,0.065295
0.000000,0.005000,0.495020,0.013770
0.010000,0.010000,0.493485,0.005497
0.005000,0.035000,0.494278,0.011760
0.025000,0.015000,0.495059,0.016237
0.030000,0.045000,0.496769,0.069617
0.000000,0.005000,0.494735,0.013499
0.745000,0.765000,0.501341,0.701920
0.005000,0.005000,0.496442,0.059878
0.010000,0.015000,0.494630,0.019937
0.495000,0.435000,0.499045,0.348520
0.120000,0.060000,0.497294,0.098439
0.020000,0.005000,0.495269,0.015437
0.025000,0.000000,0.495307,0.030598
0.045000,0.010000,0.495629,0.039794
0.060000,0.065000,0.497181,0.115842
0.085000,0.125000,0.496548,0.068683
0.010000,0.010000,0.496069,0.045729
0.175000,0.035000,0.496801,0.065686
0.020000,0.040000,0.496601,0.069997
0.040000,0.025000,0.493440,0.007711
0.015000,0.070000,0.493518,0.006910
0.015000,0.000000,0.494957,0.017331
0.045000,0.005000,0.494412,0.013455
0.005000,0.005000,0.493958,0.010027
0.000000,0.005000,0.493610,0.007488
0.005000,0.000000,0.494662,0.013075
0.005000,0.015000,0.494924,0.016300
0.620000,0.635000,0.500560,0.547248
0.005000,0.000000,0.493632,0.007786
0.010000,0.000000,0.494095,0.008747
0.005000,0.000000,0.494666,0.013111
0.000000,0.000000,0.493916,0.009022
0.110000,0.100000,0.497581,0.104933
0.355000,0.345000,0.499288,0.414667
0.115000,0.035000,0.496648,0.077815
0.010000,0.005000,0.495411,0.019481
0.215000,0.185000,0.497752,0.136567
0.000000,0.000000,0.494481,0.013414
0.060000,0.030000,0.497832,0.135134
0.000000,0.010000,0.494486,0.014501
0.040000,0.015000,0.494459,0.011998
0.000000,0.000000,0.493562,0.007969
0.000000,0.000000,0.493604,0.007098
0.010000,0.015000,0.495205,0.022227
0.000000,0.155000,0.494397,0.012147
0.115000,0.095000,0.497177,0.143988
0.050000,0.015000,0.495207,0.025589
0.150000,0.090000,0.497425,0.108865
0.025000,0.000000,0.496067,0.044635
0.065000,0.185000,0.497229,0.066278
0.425000,0.385000,0.499558,0.347627
0.010000,0.015000,0.495422,0.015738
0.010000,0.000000,0.495159,0.017481
0.070000,0.070000,0.497384,0.132104
0.295000,0.235000,0.498803,0.217675
0.040000,0.025000,0.495714,0.040352
0.085000,0.075000,0.497441,0.090235
0.000000,0.000000,0.493070,0.005648
0.000000,0.000000,0.493829,0.008583
0.010000,0.060000,0.494972,0.016731
0.000000,0.000000,0.493812,0.007680
0.040000,0.095000,0.495465,0.016866
0.000000,0.000000,0.493282,0.008010
0.000000,0.000000,0.493882,0.009094
0.000000,0.010000,0.495257,0.019044
0.000000,0.010000,0.494538,0.013261
0.280000,0.095000,0.497864,0.145322
0.000000,0.000000,0.495456,0.018722
0.000000,0.015000,0.494831,0.014731
0.020000,0.000000,0.495108,0.017723
0.005000,0.000000,0.495094,0.017566
0.205000,0.230000,0.497472,0.110082
0.590000,0.590000,0.503437,0.833216
0.135000,0.130000,0.497056,0.109910
0.105000,0.360000,0.495949,0.029211
0.035000,0.040000,0.494504,0.013024
0.070000,0.015000,0.496526,0.041104
0.010000,0.065000,0.495656,0.024960
0.000000,0.000000,0.493414,0.007194
0.365000,0.320000,0.498077,0.142529
0.530000,0.540000,0.498196,0.263977
0.185000,0.195000,0.496055,0.100300
0.005000,0.000000,0.493206,0.005980
0.035000,0.010000,0.494450,0.012207
0.200000,0.205000,0.496915,0.130136
0.000000,0.005000,0.494330,0.014571
0.020000,0.000000,0.494796,0.012246
0.000000,0.000000,0.493626,0.007865
0.340000,0.410000,0.497942,0.201419
0.290000,0.225000,0.497618,0.117189
0.045000,0.035000,0.494803,0.025306
0.025000,0.025000,0.495553,0.021963
0.000000,0.020000,0.496006,0.048216
0.005000,0.000000,0.494229,0.010278
0.135000,0.060000,0.497070,0.100168
0.095000,0.085000,0.495359,0.027229
0.075000,0.020000,0.494651,0.017135
0.005000,0.005000,0.494197,0.011096
0.005000,0.000000,0.493153,0.005615
0.025000,0.015000,0.495944,0.040952
0.500000,0.415000,0.500451,0.662561
0.000000,0.000000,0.494934,0.014685
0.005000,0.005000,0.494302,0.012340
0.005000,0.000000,0.494488,0.013757
0.025000,0.010000,0.493170,0.005968
0.000000,0.005000,0.496390,0.029881
0.100000,0.060000,0.496218,0.048991
0.005000,0.000000,0.494154,0.007022
0.010000,0.000000,0.494174,0.009235
0.000000,0.000000,0.493227,0.007439
0.000000,0.000000,0.493572,0.006949
0.000000,0.000000,0.495180,0.017270
0.005000,0.015000,0.495592,0.033476
0.040000,0.000000,0.495926,0.037628
0.105000,0.160000,0.496669,0.126207
0.000000,0.000000,0.493572,0.008891
0.090000,0.040000,0.496666,0.048281
0.055000,0.010000,0.496193,0.051784
0.000000,0.000000,0.493384,0.007369
0.000000,0.000000,0.494025,0.008994
0.005000,0.000000,0.494061,0.010056
0.000000,0.015000,0.494391,0.014277
0.420000,0.330000,0.500058,0.424526
0.020000,0.005000,0.495437,0.027603
0.010000,0.010000,0.496114,0.052418
0.050000,0.025000,0.496004,0.033364
0.045000,0.085000,0.494803,0.013258
0.145000,0.185000,0.497979,0.194194
0.020000,0.000000,0.494719,0.012928
0.005000,0.000000,0.493453,0.007238
0.015000,0.010000,0.494205,0.011212
0.075000,0.035000,0.497415,0.090587
0.025000,0.005000,0.494669,0.016379
0.010000,0.000000,0.494990,0.015791
0.000000,0.015000,0.494191,0.010624
0.010000,0.025000,0.494108,0.009504
0.000000,0.000000,0.493838,0.009601
0.005000,0.000000,0.494503,0.011675
0.050000,0.145000,0.495048,0.016871
0.005000,0.015000,0.496380,0.045167
0.490000,0.680000,0.499550,0.493274
0.000000,0.000000,0.494080,0.010798
0.020000,0.015000,0.495450,0.028779
0.025000,0.035000,0.496112,0.042737
0.040000,0.050000,0.496121,0.035140
0.165000,0.295000,0.498311,0.239300
0.015000,0.005000,0.494584,0.016945
0.005000,0.000000,0.493865,0.008816
0.405000,0.320000,0.498765,0.383556
0.025000,0.010000,0.495941,0.044625
0.305000,0.165000,0.499012,0.204480
0.030000,0.010000,0.496243,0.050826
0.010000,0.060000,0.495706,0.022105
0.000000,0.000000,0.493659,0.008198
0.000000,0.000000,0.494055,0.007680
0.040000,0.060000,0.496192,0.080253
0.045000,0.010000,0.494862,0.015281
0.075000,0.025000,0.496310,0.046622
0.000000,0.005000,0.493497,0.008225
0.000000,0.000000,0.493644,0.007715
0.020000,0.025000,0.494716,0.012263
0.010000,0.005000,0.494494,0.011949
0.060000,0.020000,0.494433,0.012682
0.010000,0.025000,0.494378,0.011722
0.065000,0.020000,0.496104,0.042197
0.035000,0.015000,0.495844,0.039900
0.020000,0.035000,0.496248,0.046295
0.015000,0.010000,0.495829,0.034921
0.000000,0.000000,0.494370,0.009286
0.045000,0.140000,0.494357,0.042898
0.000000,0.000000,0.493675,0.008017
0.050000,0.035000,0.495959,0.036476
0.015000,0.015000,0.495627,0.024791
0.150000,0.130000,0.496463,0.058556
0.030000,0.015000,0.493869,0.008592
0.000000,0.000000,0.494033,0.007879
0.020000,0.000000,0.493918,0.009779
0.010000,0.025000,0.496112,0.029240
0.095000,0.145000,0.496890,0.104888
0.005000,0.000000,0.494922,0.011829
0.045000,0.100000,0.497030,0.067617
0.000000,0.000000,0.497070,0.101446
0.000000,0.000000,0.494151,0.010293
0.020000,0.055000,0.496048,0.053980
0.015000,0.005000,0.495104,0.016326
0.000000,0.015000,0.493364,0.010016
0.245000,0.065000,0.496040,0.040843
0.000000,0.000000,0.494096,0.009100
0.000000,0.000000,0.493360,0.007098
0.010000,0.020000,0.495130,0.018865
0.000000,0.000000,0.493941,0.009123
0.010000,0.005000,0.494685,0.014426
0.005000,0.005000,0.494628,0.011723
0.135000,0.175000,0.497269,0.120005
0.005000,0.000000,0.494049,0.010961
0.185000,0.130000,0.496001,0.082220
0.050000,0.210000,0.497944,0.149930
0.000000,0.000000,0.494046,0.011213
0.000000,0.000000,0.493384,0.005550
0.000000,0.000000,0.494015,0.009248
0.000000,0.000000,0.495166,0.016458
0.200000,0.170000,0.495957,0.056624
0.000000,0.000000,0.494290,0.012854
0.020000,0.090000,0.496107,0.038598
0.005000,0.030000,0.495556,0.024710
0.120000,0.090000,0.496352,0.115257
0.005000,0.005000,0.494139,0.013601
0.010000,0.000000,0.494820,0.019470
0.015000,0.000000,0.494557,0.014349
0.070000,0.320000,0.496994,0.111406
0.010000,0.005000,0.495182,0.018160
0.000000,0.010000,0.494245,0.010306
0.070000,0.070000,0.497585,0.128856
0.000000,0.020000,0.495845,0.029185
0.645000,0.560000,0.501828,0.716722
0.005000,0.000000,0.494883,0.014877
0.160000,0.050000,0.497279,0.099882
0.255000,0.330000,0.498712,0.214268
0.005000,0.010000,0.495595,0.020421
0.000000,0.000000,0.493830,0.008252
0.000000,0.000000,0.494035,0.007238
0.015000,0.025000,0.494874,0.012984
0.000000,0.000000,0.493686,0.008311
0.130000,0.045000,0.498061,0.132583
0.150000,0.120000,0.497703,0.153109
0.155000,0.050000,0.497052,0.051678
0.245000,0.360000,0.496303,0.092530
0.000000,0.000000,0.494482,0.012732
0.035000,0.010000,0.497635,0.116075
0.005000,0.005000,0.494518,0.014166
0.000000,0.000000,0.494008,0.012111
0.000000,0.000000,0.493476,0.008082
0.000000,0.000000,0.494223,0.009579
0.070000,0.010000,0.496716,0.073399
0.015000,0.030000,0.496360,0.050370
0.015000,0.020000,0.494045,0.008624
0.050000,0.025000,0.495060,0.019593
0.165000,0.255000,0.496821,0.189570
0.035000,0.075000,0.496901,0.072643
0.130000,0.095000,0.497319,0.129323
0.000000,0.000000,0.493192,0.006662
0.000000,0.005000,0.494917,0.021913
0.000000,0.000000,0.494748,0.014250
0.000000,0.015000,0.494396,0.013818
0.375000,0.095000,0.499474,0.561724
0.000000,0.000000,0.493260,0.006654
0.005000,0.000000,0.493342,0.006955
0.450000,0.465000,0.500675,0.498686
0.050000,0.010000,0.495220,0.022276
0.015000,0.000000,0.494202,0.011406
0.000000,0.000000,0.493533,0.006873
0.130000,0.165000,0.497399,0.100006
0.015000,0.000000,0.494422,0.011867
0.395000,0.020000,0.497708,0.124830
0.020000,0.010000,0.495550,0.024618
0.005000,0.005000,0.496658,0.056210
0.005000,0.215000,0.493784,0.008275
